"sepa_soc_1";"sepa_soc_2";"sepa_soc_3";"sepa_soc_4";"sepa_soc_5";"sepa_eco_1";"sepa_eco_2";"sepa_eco_3";"sepa_eco_4";"sepa_eco_5";"secs_soc_1";"secs_soc_2";"secs_soc_3";"secs_soc_4";"secs_soc_5";"secs_soc_6";"secs_soc_7";"fam_1";"fam_2";"fam_3";"grp_1";"grp_2";"grp_3";"rec_1";"rec_2";"rec_3";"her_1";"her_2";"her_3";"def_1";"def_2";"def_3";"fai_1";"fai_2";"fai_3";"pro_1";"pro_2";"pro_3"
3.64374501407717;2.79743023322006;4.2316443729618;2.00458409009979;1.96952165863854;4.59042816257637;4.63572154990415;4.1202542876472;3.71951858264418;4.34312420946648;3.19546868094569;7.60139946218498;6.86624118757281;1.3624570680209;4.73075012590472;4.8517350844317;7.12082277694877;6.74483765139827;4.86747575652356;4.45555202857493;3.50553613421439;0.693086236259104;4.41036581743505;-0.532813621508277;7.28603465833569;3.74905037909228;2.9447501299079;4.10992255038419;0.865672226131053;2.32349973349949;7.39389945976585;3.94075264778023;7.25018553892277;6.48057383871603;3.58033383178546;9.4218885041185;11.6907505589104;11.5021565690914
3.43634572961754;0.730124410195605;2.74207444044505;1.8520192471629;0.69771743132623;5.55640657666831;2.90309183786776;2.27397747222523;3.85819693150954;3.45042823381481;1.78225229428495;4.6894682286824;6.08956641587146;3.95329492380879;1.90110864705774;5.89190085277517;2.73770196404307;5.00307172928911;1.28076893718625;2.8597284273007;0.500202739595583;0.74529761932596;6.23592764966791;4.52068495261555;5.05034094163781;5.53496503997234;7.04009023985487;4.66502136056715;0.427536063004559;0.62663665060847;5.45062953666341;6.47975897729584;6.81896836439094;8.51410479592149;7.15754000561324;5.94222787288006;11.2384772871762;7.46490839213624
2.06491697023543;1.49239533883664;2.33750240400792;1.23630830900255;0.243075059848004;1.74073999560083;2.82732861816414;0.0169014798402514;1.18495600855276;1.85326454540784;3.02354003943038;3.90710495888388;1.51606656383849;1.62263863848855;-0.701587085100742;2.72019385333079;-0.0752637651600692;6.76954358221398;6.4435337487236;3.53729239453969;5.11615823574605;3.17239013497865;5.03185633615727;3.79325000446803;6.1882547741413;10.3698741200206;8.40062354945007;4.96735775823665;5.06836031697058;1.54048641654814;5.67208683063674;5.65235527717461;13.8601341167134;10.1942547611584;8.45771935242672;4.41186921142704;11.3766636777979;9.58284114991912
4.90362319866916;3.00388124037528;3.7226700452911;2.45381814839292;1.94673751792796;3.07318257305684;3.55320846105528;1.69563725581356;4.241287080179;2.95014805491872;6.02468172737684;4.36507518653767;8.14239300963587;4.59812271501103;2.25368425427093;6.77856924294256;4.88939258816628;5.55153184498082;5.17376517901785;2.61937363158153;0.357353466597313;0.997287867416952;2.49818023872965;3.54021242631168;4.38495500538096;5.1673559185601;6.76114572034864;7.2134831985559;2.19561833847699;3.46107774324835;5.55339275672905;10.1599432947049;2.4923692860479;7.86569187702086;5.04899399145094;1.64878297357208;7.29618057462651;8.73394969682534
3.4486436089358;1.54160898933785;4.04535809731677;2.95866129134807;1.43019864336965;3.85521261011675;2.4024185873314;2.5792632019436;1.67703915519024;3.47805049595843;7.77814330465137;7.70209512576604;2.66088900964456;2.50413966581782;2.23254373632439;5.30840401150196;3.89564896212243;1.96947508439314;1.24612595191622;3.19679888769588;3.54545448915435;1.9653856663086;4.69905791049758;3.78134297394615;4.64971070146148;5.81363133248662;6.68151224041589;4.23702677383124;5.23818552867592;2.07715401906474;5.57454052953983;8.15173565364028;7.00748886792641;9.11150191671414;4.93880409356931;5.53257778339276;6.66966762889355;9.83767818204865
4.8797764859723;1.77378529002317;2.46730186864721;2.18961390386993;2.44953474546115;5.14418779060403;2.75056667331277;3.48996936140253;5.42187250086041;3.61841939707317;0.664601248435611;6.40156788774121;4.53837184224721;7.12162848332732;7.74499098430632;9.29002915163215;3.58836952653877;11.1571098829578;8.33850858353611;6.29929443800583;6.05577868020526;1.34317711605647;7.07017565155262;3.69546697031538;7.0277507294051;5.09252261128789;7.37373231967123;2.64176496171231;5.60777001645425;5.18704072190975;6.78482810656199;5.31799701759063;2.30836862988012;8.93236782765096;1.63403828561823;3.37429626774789;6.35416442198162;6.93357738989073
5.46187746716949;2.60702606590317;4.87815239482597;2.21911400387489;3.26314794772598;0.841650340908258;4.50592385318062;1.85119786194321;2.65730103615219;2.93481232051525;3.70499790957125;10.8240476436916;5.5218064073129;12.9605137991421;11.5946835220572;8.28804123957555;4.41668918591388;8.58189867620996;7.22914111545437;7.58159783361677;4.06450059641469;7.6931006631381;8.23446781163819;3.60747779425767;7.61353407549851;7.6795691391908;4.35876042994765;5.70960687889701;7.19454489062549;8.31038479010705;6.79848560413768;5.08100909744921;8.14376297227714;8.88314798761088;7.05057718422901;0.345908705131109;8.48294195032917;6.44419708877406
2.63033613092365;0.00706197620392368;2.57922785386191;2.4371237900368;1.57145330314257;3.28867433408409;2.91935707398582;2.32175371010842;2.28345389510709;4.44647722007543;6.4424407802452;8.77278382862361;9.27148015847772;7.04720932729788;6.02442882535035;7.17560611975009;5.23477870321501;12.6234183845634;8.55328600781873;7.8462574185046;5.57059386974856;5.74262587313882;8.71048800624057;7.03876417245865;8.39565163438099;7.30114579423263;4.99108302583394;3.0945173807739;6.2299328120946;3.47707726963278;5.76885247362081;10.8443405572889;10.228846205648;10.7030581006164;6.65190549522879;6.90656533379087;9.40793295878507;8.81097719161829
2.54969815794101;1.51162090395588;1.83081767306539;0.928984414564119;1.23791283858835;2.9179344543502;3.76342904385475;2.98707977042093;4.53302724927016;4.02758852958447;1.63648462759282;3.11671588455511;4.05698287531901;3.80562397272728;0.0914270195991014;5.61126056877747;4.12217024723821;6.14611077921695;5.65284168171434;3.33388696645507;5.45509156207237;2.74676433662823;3.36487861003015;8.0782016858874;8.64997924620499;7.62076876754732;3.65831544370468;0.672113403655095;2.06912769179782;2.12541457194151;3.05607124609598;5.69373627753512;7.18863898407513;9.35948076507622;9.69254801689307;7.27186108617874;8.71381680954923;6.77921521484314
3.09958144386624;0.733201701256724;0.83984598182252;1.38592007346535;0.785296198923478;2.9530220103289;3.10395708429285;1.29238769745503;3.31086233694677;2.57190703306412;6.93866354575844;7.20955760516389;8.09237666905796;3.29381545360033;7.68428716108856;8.42638357229706;7.72913174442867;10.1449003277182;8.36597522608172;5.10634091660311;5.37455963445532;4.00809403087873;4.08299384389369;7.14300115701282;8.83597940767275;6.88875088792656;7.32045924313521;6.99032849987223;4.21330473262885;0.646223551570571;6.56086347644;5.96960102564773;9.86597508831893;11.6762713382017;13.433461834523;7.15341266145801;9.60239141986097;9.46221103778937
3.40615134336035;3.09506414559091;3.30624799038311;1.23750521373258;1.10953766310738;2.49690482554476;3.69455634579371;1.86873448979616;2.66941121968198;3.10546379074632;1.89216473382714;1.38250014472356;2.47649553877933;3.09444228122839;2.53926887785213;4.40655346739857;-0.283497007092893;6.46112583341998;5.57579346534361;2.93884771696475;4.19688420918251;6.24814285111409;7.01751835658446;2.47322558524181;9.42408884843967;5.6047459307272;4.1137248146044;1.18027903106484;3.64083594291458;4.72459620498805;4.8120506859454;8.05054058122711;9.0544967164463;9.37207265219637;9.92791387941521;5.95455975580317;9.02502093744425;9.1735704416388
5.91473718004726;2.85150050655233;3.00890963507041;3.81526554660994;3.28829567950478;4.88999601994647;4.7136477057617;4.01368410410847;3.91122364792566;5.77098584360952;6.56338631652952;5.90947763894769;4.56920343739592;6.80629622887844;5.76460532810682;11.1613068300318;6.32609350245474;6.03744239340808;5.96235917112543;6.67224980235034;6.18863334922927;8.67644173669071;9.43679626886054;8.68949503477418;10.0543855923616;8.96677238726261;6.88105561062671;4.14419340675396;2.22230212138249;7.79087567193855;6.49825599373547;9.18400250730818;8.00659348405254;6.57182765116017;2.56170880563937;6.33684935866033;9.23860375913726;12.5420020103684
4.78516683616395;2.58088341685502;2.14432465996359;1.97226258666313;4.74529552444299;5.49893687330809;4.87946496554402;3.25247130322707;3.76938089542987;3.5387071392505;3.20815784984919;7.27892364975439;4.67819631799262;6.29873484910294;4.49980129699626;12.4544600996206;7.76301153068395;5.16682080744002;4.618150048712;6.60306606047419;5.2396642892043;4.91586482208062;4.18032549179472;5.76881960960467;9.73827271334192;6.7309379172027;9.61975881025196;6.87931779551579;5.3811119645474;5.40599073218086;8.84773452927282;7.64274302544185;6.6125534996759;8.43977593425922;6.10886459301665;6.02448846269136;10.94162406408;8.56159401164332
2.00543621630743;1.32894091440353;0.612138626284276;0.380829576591471;-0.154799385979081;3.4648339905031;2.16215680207558;2.48938649358489;2.42035511057167;3.0920106258194;7.39158799907944;7.78688935269127;7.32815706198118;5.59432866424982;3.03229803822854;5.25594628091628;0.526064607350073;4.727942662292;3.45396379801949;4.36481144508357;5.09136352699793;0.303965637922553;8.88199370132045;3.19765779465236;10.0125092744929;5.66826722918718;5.79625434806033;4.09479841902361;5.83545957082576;4.04061971547345;4.518152627514;4.62525416515433;9.37186642092326;8.91637069216338;9.56765287962644;5.966474338599;6.01618138560749;8.86751871790978
2.73615743018154;2.05667551332683;2.43972212297203;1.99500594575992;2.35480974165109;5.64898266542855;1.98418430629046;2.25593832242764;3.91224497832487;2.94462329302144;4.93731236992124;6.96635731554777;3.48705401016889;7.03953638049505;4.47067333000537;7.46057573775771;3.47930367704422;3.69369432158868;5.74543389093009;0.459397582473038;7.43866749988512;4.81690888518722;9.84836662336548;3.41004980966271;3.16585704693191;4.98730282919936;6.80628330655701;3.25750912277266;11.2514797901716;2.81593876490133;3.73944865498301;8.86354696629672;8.27504746480588;10.588101251605;4.58574603567666;1.19259772727393;8.87621110244261;5.20048675684193
5.10350388441118;1.57920258627675;2.85847823651578;4.05251805730368;2.75831972105174;1.82656082978556;1.69898079648285;1.87576831628955;3.35077639949392;4.25830742857174;6.18078446048467;8.94196300537946;3.19405518691454;2.14650379546549;5.68154742365231;7.33731248177847;3.59592242401137;5.78878061884872;5.24057844216706;5.30208433725066;3.93046116400862;4.59017129261421;6.92661869354118;10.0662560749842;7.76242015307578;9.91117836072781;8.79372110969034;8.63424191278725;8.874317366811;5.67932712493525;7.56897324619607;10.5272204824687;6.48898653400419;9.5791718081257;5.02404787381768;10.7988217935649;9.7610740336687;8.60691000620356
5.80660041185583;2.3346842894516;2.84371557591368;2.27431868096691;0.992490703201611;5.58066700449428;2.76480954546423;3.67172922745956;3.72461282091147;4.71142509318575;4.05887401711363;4.4532580520381;6.71554359402694;7.95156509280748;6.31340945393644;9.95967661394739;5.07528507233445;1.3694519578399;0.294156733617488;2.05559427103078;5.28442720101306;6.22482865685551;4.75747751502387;5.00620356330832;5.62832564352283;7.17264161527473;2.39319913811425;3.72888402002601;6.26902569253241;1.64955267957758;2.90688349747062;3.99856245869163;6.31507239167729;8.18144911315045;9.30985244152023;4.18753555231431;8.26394729722368;8.70669348126044
3.45275495143503;2.3279598950496;1.32289776587674;3.13615409449634;1.54438397528351;1.48576729939814;1.44667208510142;1.50571823034536;2.64654839040585;1.85188262021923;2.2108895504652;3.02201446142243;5.98058359680232;3.81117128617216;2.58435529957635;4.97391852113471;3.41834790070703;-1.1717735122648;-3.12627300728205;-2.34360950371096;-0.0492577844794466;-0.148600198528174;6.28292426485991;8.40532740508625;8.23286907758949;7.53672702376138;7.10086717342057;6.17595933942877;1.715952802261;0.484676251517173;3.46018293283202;5.5439566819955;10.8334028191585;7.39452847774478;7.22333900111088;0.233414810164047;10.373257462113;12.3545442416292
1.55724092395862;2.28884354024602;1.3139973365132;1.31400218957022;2.01507083902413;1.93204293166935;3.16905103849398;1.28290381133311;3.38550002877512;2.53385333498793;1.4286941825455;5.91085915258175;0.526129092106504;4.63134406862081;4.3065700258705;5.2084727732211;4.15506571414129;0.335526334278431;0.941186665461717;-0.796765534200055;4.34460742423103;7.45441116536386;3.69070940598229;3.21672370083961;3.46460745275641;4.73419578154371;6.98861416531735;2.00724998532379;3.5447817019612;0.865318343594696;1.64955300743065;-0.421121394506653;9.6252779751277;8.39523066229038;11.2835529345698;6.98030337940507;7.80138846202665;7.28895304315035
4.14801298041711;2.81091721681152;4.38578728027451;3.39921865899609;1.69152866777536;6.10702350910794;4.24433294200145;5.54576094896455;5.42376810134455;3.78445371773526;6.051562401344;9.07231860803888;11.8316771139195;7.41361312389948;5.88152428235049;7.27303080716484;5.02786434446223;7.4925110065988;3.78404038246409;5.88552563996751;3.67359267217545;2.77670413234068;3.69210554361515;4.83985978303319;5.87264387450097;2.20062134166644;5.58700137295404;6.05595447021603;4.76935832431327;5.50446019752121;9.13501035962631;7.19698710325421;5.81497091301859;6.48783082869655;4.05427871652477;2.43334518571626;9.24070622968994;8.33521863685139
2.9940107123233;2.20526604646705;2.64187460757644;3.21666877902149;0.539663377289171;3.23531292368391;2.02633167308951;2.53694002444187;2.15491719451846;2.969521721871;4.61870086092986;1.97437558042664;2.28087595768924;-1.16951628441443;1.4984808534547;3.36239204893859;2.7857388308353;-1.92856234393772;-0.402357813869474;0.224475593663048;-0.686939016321904;-5.40834647310776;0.0620976308364645;2.42912374370656;3.08948746850794;1.84765960270678;2.38808690448669;5.20945950961125;-3.10296795026344;1.00601651185243;4.53763690042969;2.7536522855565;7.5506361904295;7.32137775110776;7.23605571145167;6.91414381794212;12.2548611849654;10.3355222692193
3.4032806607661;1.64831436868002;3.2242629426578;1.92723321823041;1.19191654949248;3.88134925295123;2.79628987776295;2.97674528891165;4.43850600021635;3.50411264268456;2.59434028354614;4.37057289029902;5.15981806777007;3.48687027998436;5.42862736474013;7.21079392015273;4.974932517098;5.40284043929138;7.03781336092745;1.32659266899935;3.41976062124921;4.10080574159894;4.5052448338914;4.20734182952868;6.66769291695625;7.25179545852363;4.58628168512876;3.17860272327223;6.85308665998257;2.91544322918174;1.59859618029883;5.44338222580009;10.2483541120248;6.34937260511297;6.1865557706449;7.48869350539133;9.62163626451769;11.3420108569128
3.53672361963219;2.00458358776524;4.12006694773874;4.39170370998098;2.91855190678542;6.40596645031373;3.72818973273749;3.96480783338934;3.419497180732;5.13870578067307;2.30277178990192;8.73522677351163;4.63253796846817;5.90101674651914;5.0690627930723;8.40978515464356;5.65527352352441;7.58820526621431;6.40496168307947;3.39031998751309;4.13916250164295;3.41106250040092;-0.62444137375735;3.10319325158274;5.11054718356766;5.37667979048863;6.44782390073332;6.90780517981678;4.43130970450129;4.55443369613692;8.91065141029079;7.2446737878753;5.23084953535058;7.2057227933095;7.24611200820146;5.87505385355511;9.61752133696235;6.51009598382062
4.51963454930909;0.996052480446811;2.57347544124087;1.83362651777531;1.59914982231747;3.56724186469085;2.82274134774081;1.70203961732904;3.36032673798269;3.97317918046947;0.970754397896027;3.74359461832577;4.3123690493898;-0.197532758655955;0.143594437111235;4.47721726466491;0.170367339483541;1.79865455238328;-1.35281802241606;-1.28796704884993;5.77112006904821;1.49466229944736;2.15114613780366;1.46062966946275;5.52779118908286;2.34874252966911;4.32154192271082;0.831551477184241;-2.0227991020017;1.1732530652222;4.45617756845359;0.70190275108445;4.7905114099295;5.92129523000468;4.38824673891049;8.06094520274819;8.35540763831192;9.42488877898252
3.8914174172062;1.93782930477034;3.26790245276589;0.855441310165713;1.80305186022854;4.23890365468839;3.44285634542435;3.67082398612514;2.09512092840474;4.34892999423436;5.53240056039733;6.57802991519979;4.58255600210153;8.37325551716427;7.57764785794344;4.9424341213555;3.35354050692628;6.18069502937541;6.40604861806773;4.63024782518184;6.45150513124312;3.26878141624573;8.7826056930788;5.39090016032441;4.9378023082448;9.35146767742913;6.35432075125353;2.60173428768216;1.40104234636388;7.23361629197825;7.19452737646421;6.81252862005762;7.28895884286484;9.39865838789848;7.44731730770012;6.45340365501873;8.86173486901423;7.39607565285352
3.37947481472686;2.11478650668771;3.17986089099036;2.77970074486506;3.32237877253702;5.60566156803876;5.70554981623483;3.03413986204195;2.81120530084136;4.33648028566395;4.01589493059006;7.64292877688788;6.93804208888738;6.63104441216676;6.19162787521488;8.32991227611064;2.11577576130275;8.36031055457235;6.63422592113292;1.47493207863141;4.27800751340543;3.5542577982457;4.17502885183668;6.66421562728589;10.4575900912006;9.40652765816324;4.7418618787237;4.16803930813566;5.45610711624237;6.34932201428096;6.27177762733473;4.48018377648629;7.73415016909873;8.98265951684051;7.88561262590698;8.9470482364275;10.7065515682936;12.3630085633567
5.79338321244327;1.4742809696496;3.40830232194338;1.9644740735672;3.59854062294256;2.81732257497267;1.45423021997432;1.17866444099886;1.9747582987682;2.42045523364951;5.38642464174499;9.01948781752807;2.22345367929636;5.13937671760658;3.10770604342871;6.36848634780635;3.38504348798001;5.81185598976367;3.98143363244725;2.62787340301092;3.97960746966947;0.411146929254325;1.70354040683977;7.26213922270362;8.18077317458478;4.62582354697921;5.93010583361101;8.33305741963548;3.67064715387695;4.33467904270761;2.53892061965533;3.86324035441896;3.9667666400052;9.1665263981191;5.59603935625466;5.13898951018063;6.03996523005637;9.57610823840574
4.91339612160494;0.749738007891945;3.12561924415104;1.27375720392905;2.30302679580645;3.56687438125704;4.22396004828146;2.90529389963528;3.61285721023965;4.09556907025165;3.67500615783566;3.31418066888625;3.46536478420974;3.94971087723352;5.9243581515553;5.61332202312505;2.87832106057412;6.70973121997535;3.81485209409343;3.90177737100441;4.53020748201279;2.79673070864601;3.75963101174449;5.45504255535652;9.08881022320143;8.14177905991641;2.65693943298065;2.22732822513763;1.33474067201927;2.48566298041142;8.11161557485953;6.95750215551105;11.0385657772465;8.27535900276377;10.4584703267886;5.28433879219321;9.87660830416601;9.11177304366033
2.93140704380229;2.18082580777381;2.90278313791986;2.03200113150199;1.50791616466955;4.3900917425777;2.19370516513433;2.64773763397118;2.05690076230878;2.50548801976823;4.02798855204964;4.71247333025226;7.27641581699151;7.8520591458961;7.40516675584262;7.72563162591743;5.94870525399882;7.80587452224343;8.64760834666579;6.04155151523005;3.33164979390308;3.09495797043682;4.36828955487517;8.20406587852326;10.4474974958882;7.00283855987113;7.49971313905554;4.06456002385585;2.61882091441089;4.08229084463603;7.61941962119936;6.48656437992177;11.7451507960932;10.2117438182113;7.36659529957697;7.42358904885091;10.5352871081073;12.1201014889322
2.93986123674811;1.24908165430004;1.98045268528953;1.69885378779755;2.66536435293284;2.82526531771074;2.0109148474586;0.711438292558251;3.02043207502134;3.68337152675878;3.95532440419859;6.39157124647309;3.72083189902019;2.64181404753749;4.63465944217172;3.72588022000179;5.08841192010367;4.10383011826026;4.21336300364838;5.45974093811766;3.01099199158088;4.5156347914742;5.5965455540604;9.16314951321982;7.6748515337948;6.86639126097708;6.48795489175689;5.3338965302839;7.63820002659992;7.27020445701407;4.14392267375697;6.46498060792206;7.91566196215893;10.7020540957842;9.00937524756484;5.54739371524666;9.05344347814802;7.79780572762816
3.48676468103424;1.99000651152852;2.14016759372606;1.82523932102935;1.25964065836119;3.1494840744928;4.26332843283657;2.34943418945373;2.21963454308952;3.06039933128634;-1.27779870971372;0.370581365918733;3.25345088412814;1.30015500453254;-0.539397616142372;5.62301720548943;1.57876237629025;4.81149518810539;4.28415974946419;2.972182287202;4.93252115185161;7.99445382861636;6.56380115852559;3.90497654271465;5.80953178182816;6.35211889776852;6.24178171627688;4.99814309688;3.81354975508261;0.725219681456763;3.09944061521363;0.761280743619211;10.3027958783351;7.30356215773275;6.4172166115583;4.60046602280831;6.01804714584765;7.0508273683441
4.34355956002831;2.55958316585375;0.642531861997881;0.802899646159134;0.320102622064096;3.83372905514383;3.12498159975107;3.23551600894542;3.13495429716599;5.69705608016437;2.95836497224322;6.36237693063551;1.75385000729968;6.93071572234178;-0.195604418495463;3.25789110238609;4.63277784084096;2.22592376974702;1.85854345588929;1.55657929481817;2.49753016683073;1.17139806686278;-0.799578167802818;5.77473180180115;4.42755859660974;5.7267600581163;8.62467623175548;3.67265559937932;-0.483529485067197;1.53872434646728;4.62448267631931;-0.690080998300698;7.30006572773087;11.7319097931568;7.59600322087357;1.89654719356448;9.30134638420796;7.87723276735915
2.75503822880277;2.74003264752839;4.22952896233184;2.17045924953608;1.10146746834314;5.8606721584668;3.06692955352245;4.45215979788278;2.82126789881511;3.24333337995559;4.35889336969666;4.10281813953468;6.6619969956262;5.92042739793732;7.02137794449722;7.52975807227636;7.41235602019077;4.57806754646049;6.59539582427754;4.27890622506233;1.18732822731291;2.65677146490261;8.05078093841067;2.37245105174955;3.93863866527801;7.71008532986039;5.04998232568137;2.49981802743918;6.57495785654446;4.00951401424676;4.14572297131489;4.55289321041401;7.91374007195239;6.29573088725005;5.83343841063176;6.62111242793477;7.29851966119097;9.75534165442601
4.20442170257895;1.83442063724168;2.60017941916242;2.06650122801961;1.04792975660198;5.21300443444219;4.92477044875907;3.82666516692824;2.372314577672;3.40601048247591;1.18782527492625;7.01714822524739;3.49768666130895;10.130745578576;7.25805480290479;5.09754622776881;4.32369386958156;8.00694894265496;7.95349627998237;7.60748457276751;3.72312756473692;2.40217707046343;3.92994898729629;2.31353551008608;8.92187772606937;6.24213261607923;5.09963628043245;5.24982840181905;3.76059991378188;5.49228040685987;6.31318686192588;6.50451253184429;7.1526502863266;8.77901481642869;10.6354632282155;3.78705732679706;9.48195401097864;11.1738012555324
